,auteurs,url,tags,0,1,2,3,4,5,6
2893,Anne-Caroline JAMBAUD,https://www.millenaire3.com/dossiers/2010/les-poles-de-competitivite/Le-pole-de-competition-LUTB-et-la-mobilite-du-futur,Innovation_Mobilité,Innovation,Mobilité,,,,,
2896,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2010/grand-lyon-vision-culture-archives/Synergie-art-et-economie-la-martingale-de-la-creativite,Culture,Culture,,,,,,
2897,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2021/art-espace-public-les-passeurs-et-les-passants/Place-de-l-art-public-artistes-commanditaires-et-statut-des-aeuvres,Culture,Culture,,,,,,
2898,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",https://www.millenaire3.com/ressources/construire-l-agenda-21-du-grand-lyon,Transition_Cadre de vie_Concertation,Transition,Cadre de vie,Concertation,,,,
2899,Catherine PANASSIER,https://www.millenaire3.com/ressources/education-populaire-une-notion-a-nouveau-revendiquee,Éducation,Éducation,,,,,,
2900,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/2019/changement-de-comportements/S.-Jourdan-et-J.-Mirenowicz-Ameliorer-son-empreinte-carbone-individuelle-necessite-des-avancees-personnelles-et-politiques,Climat_Ressources,Climat,Ressources,,,,,
2901,Margot BALDASSI,https://www.millenaire3.com/ressources/2021/l-art-urbain-dans-la-fabrique-de-la-ville-entre-convergences-et-divergences,Urbanisme_Culture,Urbanisme,Culture,,,,,
2902,Philippe GARGOV,https://www.millenaire3.com/ressources/2021/l-art-urbain-dans-la-fabrique-de-la-ville-entre-convergences-et-divergences,Urbanisme_Culture,Urbanisme,Culture,,,,,
2905,Valérie PUGIN,https://www.millenaire3.com/dossiers/2010/education-dans-la-cite/La-politique-d-education-prioritaire-bilans-et-perspectives,Inclusion_Éducation,Inclusion,Éducation,,,,,
2906,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-souverainete-numerique-quelles-territorialisations-pour-la-toile/veille-m3-laisser-google-gerer-nos-villes-la-reponse-de-jacques-priol-heraut-de-la-souverainete-numerique,Numérique_Veille M3,Numérique,Veille M3,,,,,
2907,Boris CHABANEL,https://www.millenaire3.com/dossiers/2021/essor-de-l-enseignement-superieur-prive-quels-enjeux-pour-l-agglomeration-lyonnaise/Quelles-competences-anticiper-dans-l-industrie,Éducation_Jeunesse,Éducation,Jeunesse,,,,,
2908,Gilles BROCARD,https://www.millenaire3.com/ressources/les-cours-d-eau-non-domaniaux-du-territoire-communautaire,Ressources,Ressources,,,,,,
2909,Anne-Caroline JAMBAUD,https://www.millenaire3.com/dossiers/2011/l-art-public-a-lyon-archives/Rives-de-Saone-amenagement-artistique-a-Fontaines-sur-Saone,Culture,Culture,,,,,,
2910,Clément JOURDAN,https://www.millenaire3.com/dossiers/Start-up-entrepreneuriat-innovant-3-3-Focus-sur-l-ecosysteme-d-accompagnement/Comprendre-les-ressorts-de-l-accompagnement-des-start-up,Entreprise_Innovation_Grand Lyon,Entreprise,Innovation,Grand Lyon,,,,
2911,Geneviève BERNARDIN,https://www.millenaire3.com/ressources/Jardins-potagers,Urbanisme_Usage,Urbanisme,Usage,,,,,
2912,Cédric POLÈRE,https://www.millenaire3.com/dossiers/2023/quartiers-populaires-politique-de-la-ville-au-caeur-des-enjeux-le-quotidien-des-habitants/marc-villarubias-chef-de-projet-jeunesses-il-y-a-vraiment-l-avant-et-l-apres.-ce-defile-a-fait-reference,Cohésion sociale_Culture,Cohésion sociale,Culture,,,,,
2913,Florence LE NULZEC,https://www.millenaire3.com/ressources/analyse-transversale-des-entretiens-realises-aupres-des-mairies-du-grand-lyon-en-mars-et-juin-2004,Institution_Grand Lyon,Institution,Grand Lyon,,,,,
2916,Margot BALDASSI,https://www.millenaire3.com/ressources/Les-representations-du-sans-abrisme,Pauvreté,Pauvreté,,,,,,
2917,Philippe GARGOV,https://www.millenaire3.com/ressources/Les-representations-du-sans-abrisme,Pauvreté,Pauvreté,,,,,,
2918,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/2022/vers-une-reconquete-de-la-qualite-de-l-air-pourquoi-comment/ville-urbanisme-et-sante,Cadre de vie_Santé_Urbanisme,Cadre de vie,Santé,Urbanisme,,,,
2921,Chris BEYER,https://www.millenaire3.com/ressources/Quand-le-climat-rythmera-la-ville,Cadre de vie_Climat,Cadre de vie,Climat,,,,,
2922,Emilie RICHARD,https://www.millenaire3.com/ressources/Quand-le-climat-rythmera-la-ville,Cadre de vie_Climat,Cadre de vie,Climat,,,,,
2923,Dominique ROYOUX,https://www.millenaire3.com/ressources/Quand-le-climat-rythmera-la-ville,Cadre de vie_Climat,Cadre de vie,Climat,,,,,
2924,Christine OLM,https://www.millenaire3.com/dossiers/2022/entre-decentralisation-des-competences-et-proximite-des-services-quels-enjeux-pour-la-territorialisation/protection-sociale-construire-une-vision-a-l-echelle-des-territoires,Santé_Inclusion,Santé,Inclusion,,,,,
2925,Cédric POLÈRE,https://www.millenaire3.com/dossiers/2009/democratie-et-participation-un-duo-indissociable-archives/La-democratie-participative-etat-des-lieux-et-premiers-elements-de-bilan,Démocratie,Démocratie,,,,,,
2926,Sophie KELLER,https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/L-esprit-start-up-l-exemple-de-Dougs,Innovation_Entreprise,Innovation,Entreprise,,,,,
2927,Emile HOOGE,https://www.millenaire3.com/dossiers/Covid-19-Relectures-de-corpus-Tous-aux-archives/Covid-19-De-l-innovation-par-temps-de-crise,Santé_Innovation,Santé,Innovation,,,,,
2928,Pierre-Alain FOUR,https://www.millenaire3.com/ressources/des-donnees-au-savoir-big-data-et-data-mining,Prospective_Numérique_Recherche_Data,Prospective,Numérique,Recherche,Data,,,
2935,Yoan OLLIVIER,https://www.millenaire3.com/ressources/Les-formes-de-l-action-publique,Institution_Service public,Institution,Service public,,,,,
2936,Romain BEAUCHER,https://www.millenaire3.com/ressources/Les-formes-de-l-action-publique,Institution_Service public,Institution,Service public,,,,,
2939,Benjamin LIPPENS,https://www.millenaire3.com/dossiers/2019/grandir-en-banlieue-3-la-question-de-la-citoyennete/Les-rapports-a-l-islam-de-jeunes-hommes-descendants-d-immigres,Citoyenneté_Jeunesse,Citoyenneté,Jeunesse,,,,,
2940,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,https://www.millenaire3.com/ressources/les-depots-des-brevets-europeens-lyon-comparee-a-d-autres-metropoles-europeennes,Entreprise_International,Entreprise,International,,,,,
2941,Anne-Caroline JAMBAUD,https://www.millenaire3.com/dossiers/2010/les-revolutions-de-la-memoire-a-l-ere-du-numerique/Le-numerique-exige-un-nouveau-mode-de-gestion-de-la-memoire,Numérique_Patrimoine,Numérique,Patrimoine,,,,,
2942,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-collapsologie-effondrisme-ou-comment-reflechir-au-pire-sans-nous-en-satisfaire/veille-m3-collapsologie-la-commune-derniere-utopie-avant-l-effondrement,Prospective_Veille M3,Prospective,Veille M3,,,,,
2943,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/Sentiments-d-injustice/Le-budget-participatif-un-outil-de-justice-sociale,Solidarité_Démocratie,Solidarité,Démocratie,,,,,
2946,Bruno BENOIT,https://www.millenaire3.com/ressources/reflexion-sur-le-phenomene-associatif,Citoyenneté,Citoyenneté,,,,,,
2947,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/ressources/2020/veille-m3-collapsologie-la-commune-derniere-utopie-avant-l-effondrement,Prospective_Veille M3,Prospective,Veille M3,,,,,
2948,Quentin VERNETTE,https://www.millenaire3.com/ressources/Veille-M3-Collapsologie-L-effondrisme-cette-anti-utopie-qui-nous-pousse-peut-etre-vers-un-monde-meilleur,Prospective_Veille M3,Prospective,Veille M3,,,,,
2949,Eddy MAAROUFI,https://www.millenaire3.com/ressources/Veille-M3-Collapsologie-L-effondrisme-cette-anti-utopie-qui-nous-pousse-peut-etre-vers-un-monde-meilleur,Prospective_Veille M3,Prospective,Veille M3,,,,,
2950,Aurélien BOUTAUD,https://www.millenaire3.com/ressources/Nature-en-ville-comment-accelerer-la-dynamique,Cadre de vie_Biodiversité_Urbanisme,Cadre de vie,Biodiversité,Urbanisme,,,,
2951,Arthur GRIMONPONT,https://www.millenaire3.com/ressources/2023/veille-m3-tiktok-youtube-instagram-ou-est-passee-la-fete-sur-internet,Numérique_Veille M3,Numérique,Veille M3,,,,,
2952,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2021/l-urbanisme-temporaire-un-levier-d-action-pour-fabriquer-la-ville-autrement/philippe-chaudoir-la-dimension-processuelle-de-la-production-de-l-art-est-devenue-centrale,Culture_Grand Lyon,Culture,Grand Lyon,,,,,
2953,Bernard CHOCAT,https://www.millenaire3.com/ressources/et-l-eau-de-pluie,Ressources_Économie,Ressources,Économie,,,,,
2954,Catherine DEBRAND,https://www.millenaire3.com/dossiers/2023/agir-sur-les-modes-de-vie-de-nouvelles-cles-d-analyse/agir-sur-les-modes-de-vie-une-nouvelle-grille-d-analyse,Transition_Action publique_Grand Lyon,Transition,Action publique,Grand Lyon,,,,
2955,Julie GAYRAL,https://www.millenaire3.com/dossiers/2023/agir-sur-les-modes-de-vie-de-nouvelles-cles-d-analyse/agir-sur-les-modes-de-vie-une-nouvelle-grille-d-analyse,Transition_Action publique_Grand Lyon,Transition,Action publique,Grand Lyon,,,,
2956,Quentin ZARAGORI,https://www.millenaire3.com/dossiers/2023/agir-sur-les-modes-de-vie-de-nouvelles-cles-d-analyse/agir-sur-les-modes-de-vie-une-nouvelle-grille-d-analyse,Transition_Action publique_Grand Lyon,Transition,Action publique,Grand Lyon,,,,
2957,Nicolas LEPRÊTRE,https://www.millenaire3.com/dossiers/2023/agir-sur-les-modes-de-vie-de-nouvelles-cles-d-analyse/agir-sur-les-modes-de-vie-une-nouvelle-grille-d-analyse,Transition_Action publique_Grand Lyon,Transition,Action publique,Grand Lyon,,,,
2958,Marianne CHOUTEAU,https://www.millenaire3.com/dossiers/2010/les-revolutions-de-la-memoire-a-l-ere-du-numerique/rchivesSic-des-archives-ouvertes-pour-les-SHS,Numérique_Patrimoine_Recherche,Numérique,Patrimoine,Recherche,,,,
2959,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2011/lyon-le-genie-de-la-technique-archives/l-age-d-or-de-la-soierie-lyonnaise,Patrimoine_Culture,Patrimoine,Culture,,,,,
2960,Anne-Caroline JAMBAUD,https://www.millenaire3.com/dossiers/2012/data-donnees-et-services/Services-urbains-Open-data-et-modernisation-des-collectivites,Innovation_Service public_Data,Innovation,Service public,Data,,,,
2961,Stéphane AUTRAN,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2962,Marianne CHOUTEAU,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2963,Valérie DEFOY,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2964,Catherine FORET,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2965,Pierre-Alain FOUR,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2966,Ludovic VIÉVARD,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2967,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/ressources/etat-des-lieux-de-la-recherche-en-sciences-humaines-et-sociales-dans-la-metropole-lyon-saint-etienne,Recherche,Recherche,,,,,,
2968,Cédric POLÈRE,https://www.millenaire3.com/dossiers/2020/chantier-egalite-femmes-hommes/Point-de-vue-Sophie-Berthier-de-Chrysalide,Genre,Genre,,,,,,
2969,Vincent BERTHET,https://www.millenaire3.com/ressources/le-developpement-durable-un-defi-democratique,Transition_Climat,Transition,Climat,,,,,
2970,Arthur GRIMONPONT,https://www.millenaire3.com/dossiers/2023/sobriete-energetique-comment-faire-mieux-avec-moins/sobriete-energetique-fin-de-l-abondance-ou-frugalite-heureuse,Transition,Transition,,,,,,
2971,Lucas PIESSAT,https://www.millenaire3.com/ressources/2023/veille-m3-du-concept-de-fraternite-devra-t-on-depasser-l-analogie-entre-famille-et-societe,Valeurs_Veille M3,Valeurs,Veille M3,,,,,
2972,Geoffroy BING,https://www.millenaire3.com/dossiers/2017/tendances-prospectives-economie/Les-nouvelles-manieres-d-entreprendre2,Entreprise_Économie,Entreprise,Économie,,,,,
2973,Eve DENJEAN,https://www.millenaire3.com/dossiers/2023/le-spectacle-vivant-au-defi-de-la-jeunesse-et-du-numerique/2040-le-programme-culturel-du-territoire,Culture_Numérique_Jeunesse,Culture,Numérique,Jeunesse,,,,
2974,Sophie KELLER,https://www.millenaire3.com/dossiers/2023/le-spectacle-vivant-au-defi-de-la-jeunesse-et-du-numerique/2040-le-programme-culturel-du-territoire,Culture_Numérique_Jeunesse,Culture,Numérique,Jeunesse,,,,
2977,Ludovic VIÉVARD,https://www.millenaire3.com/dossiers/2021/participer-a-la-vie-sociale-entre-integration-et-inclusion/Handicap-le-long-chemin-vers-l-inclusion,Handicap_Inclusion,Handicap,Inclusion,,,,,
2978,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/veille-m3/veillem3-infographie-la-qualite-de-l-air-exterieur,Transition_Veille M3,Transition,Veille M3,,,,,
2979,Alexandre MONNIN,https://www.millenaire3.com/ressources/2023/veille-m3-famille-heritage-tous-les-attachements-sont-ils-bons-a-perdre,Valeurs_Institution_Veille M3,Valeurs,Institution,Veille M3,,,,
2982,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/l-eau-2-3-une-ressource-unique-des-defis-communs/cycle-de-l-eau-verte-une-nouvelle-frontiere-planetaire-est-elle-depassee,Transition_Ressources,Transition,Ressources,,,,,
2983,Astrid HOPFENSITZ,https://www.millenaire3.com/dossiers/2019/changement-de-comportements/Les-nudges-un-appui-aux-changements-radicaux-de-comportements,Usage,Usage,,,,,,
2988,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/Veille-M3/Veille-M3-Une-reindustrialisation-planifiee-pour-gagner-la-guerre-du-climat,N_A,N,A,,,,,
2989,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/Veille-M3/Veille-M3-Et-si-les-energies-renouvelables-signaient-le-retour-en-force-des-mines-en-France,Veille M3_Ressources,Veille M3,Ressources,,,,,
2990,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/2023/cycle-veille-m3-famille-entre-foyer-inegalites-et-ecole-de-solidarites-quel-destin-pour-nos-maisonnees/veille-m3-la-famille-quand-l-etat-s-en-mele,Valeurs_Institution_Veille M3,Valeurs,Institution,Veille M3,,,,
2991,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/2019/changement-de-comportements/comportements-et-normes,Valeurs_Cadre de vie_Éducation,Valeurs,Cadre de vie,Éducation,,,,
2992,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/ressources/regards-sur-les-societes-asiatiques,Recherche_International,Recherche,International,,,,,
2995,Julie JEAMMAUD,https://www.millenaire3.com/ressources/2022/veille-m3-entre-conflits-et-cooperations-l-eau-comme-bien-commun,Veille M3_Ressources,Veille M3,Ressources,,,,,
2996,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/ressources/2023/veille-m3-laisser-resonner-l-etrangete-de-la-vie-pour-panser-le-mal-de-ville,Santé_Inclusion_Veille M3,Santé,Inclusion,Veille M3,,,,
2997,Geoffroy BING,https://www.millenaire3.com/ressources/la-territorialisation-de-la-politique-economique-du-grand-lyon-1993-2008,Institution_Grand Lyon_Économie,Institution,Grand Lyon,Économie,,,,
2998,Pierre DOMMERGUES,https://www.millenaire3.com/dossiers/2022/le-temps-passe-pour-les-politiques-temporelles/l-emergence-de-politiques-publiques-temporelles-en-france-et-en-europe,Temps_International,Temps,International,,,,,
2999,Christine DELFOUR,https://www.millenaire3.com/dossiers/2022/le-temps-passe-pour-les-politiques-temporelles/l-emergence-de-politiques-publiques-temporelles-en-france-et-en-europe,Temps_International,Temps,International,,,,,
3000,Nicolas LEPRÊTRE,https://www.millenaire3.com/ressources/Transition-ecologique-Pourquoi-moi,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,
3001,Philippe DUJARDIN,https://www.millenaire3.com/dossiers/2019/doctrines-politiques-et-action-publique/France-2017-2019-le-retour-vers-le-futur,Pensées politiques,Pensées politiques,,,,,,
3002,Manon LOISEL,https://www.millenaire3.com/ressources/2022/eau-2-les-consommations-visibles-et-invisibles,Ressources,Ressources,,,,,,
3003,Aurélien BOUTAUD,https://www.millenaire3.com/ressources/2022/eau-2-les-consommations-visibles-et-invisibles,Ressources,Ressources,,,,,,
3004,Hélène DELHAY,https://www.millenaire3.com/ressources/2022/eau-2-les-consommations-visibles-et-invisibles,Ressources,Ressources,,,,,,
3005,Margot BALDASSI,https://www.millenaire3.com/ressources/Repenser-la-ville-intelligente-dans-les-quartiers-prioritaires,Politique de la ville_Numérique,Politique de la ville,Numérique,,,,,
3006,Catherine FORET,https://www.millenaire3.com/ressources/Repenser-la-ville-intelligente-dans-les-quartiers-prioritaires,Politique de la ville_Numérique,Politique de la ville,Numérique,,,,,
3007,Philippe GARGOV,https://www.millenaire3.com/ressources/Repenser-la-ville-intelligente-dans-les-quartiers-prioritaires,Politique de la ville_Numérique,Politique de la ville,Numérique,,,,,
3010,Cédric POLÈRE,https://www.millenaire3.com/ressources/l-action-sociale-les-usagers-quelles-relations-quelles-perspectives,Usage_Social,Usage,Social,,,,,
3011,Caroline JANUEL,https://www.millenaire3.com/ressources/2022/quelle-trajectoire-pour-la-prevention-et-la-gestion-des-dechets-de-la-metropole-de-lyon-a-horizon-2030,Transition_Développement durable,Transition,Développement durable,,,,,
3012,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,https://www.millenaire3.com/ressources/2022/quelle-trajectoire-pour-la-prevention-et-la-gestion-des-dechets-de-la-metropole-de-lyon-a-horizon-2030,Transition_Développement durable,Transition,Développement durable,,,,,
3013,Jaques-Antoine MALAREWICZ,https://www.millenaire3.com/ressources/l-animal-dans-la-famille,Cadre de vie_Biodiversité,Cadre de vie,Biodiversité,,,,,
3014,Julie JEAMMAUD,https://www.millenaire3.com/dossiers/cycle-veille-m3-reindustrialisation-les-usines-peuvent-elles-devenir-les-fabriques-d-un-futur-desirable/veille-m3-demain-adieux-au-patronat-et-bonjour-la-scop,Travail_Veille M3_Économie,Travail,Veille M3,Économie,,,,
3015,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2013/digital-humanities-archives/comment-les-digital-humanities-ou-les-humanites-numeriques-transforment-les-shs,Numérique_Recherche_Data,Numérique,Recherche,Data,,,,
3016,Sebastian ROCHE,https://www.millenaire3.com/ressources/Les-aspirations-et-clivages-dans-la-societe-francaise,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,
