,source,target,values
337086,Mobilité,François MAYSSAL,1.0
337093,Mobilité,Frédérique SONNET,2.0
337096,Mobilité,Sophie KELLER,3.0
337100,Mobilité,Solène MANOUVRIER,1.0
337115,Mobilité,Bruno MARZLOFF,3.0
337122,Mobilité,Brice DURY,4.0
337140,Mobilité,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",1.0
337182,Mobilité,Jean-Yves BOULIN,1.0
337209,Mobilité,Sandrine BOUCHER,1.0
337211,Mobilité,Stéphanie BEAUCHENE,2.0
337235,Mobilité,Bernard JOUVE,1.0
337251,Mobilité,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,4.0
337253,Mobilité,Philippe JURY,1.0
337256,Mobilité,Guy POUZARD,1.0
337257,Mobilité,Cécile FÉRÉ,2.0
337276,Mobilité,Lucie VERCHERE,2.0
337281,Mobilité,Marine DOUCHY,1.0
337282,Mobilité,Elina LUMBROSO,1.0
337283,Mobilité,Marina VALENTE,1.0
337310,Mobilité,Nicolas MERCAT,1.0
337311,Mobilité,Nicolas SOULIER,1.0
337321,Mobilité,Olivier BLANDIN,1.0
337323,Mobilité,Philippe GACHE,1.0
337394,Mobilité,Michel RAFFIN,1.0
337397,Mobilité,Jean-Claude DECOURT,1.0
337457,Mobilité,Lucas PIESSAT,1.0
337458,Mobilité,Gauthier BRAVAIS,1.0
337493,Mobilité,Xavier BRISBOIS,2.0
337494,Mobilité,Pauline VAN LAERE,2.0
337522,Mobilité,Fabien GIRARDIN,1.0
337530,Mobilité,Yoan OLLIVIER,1.0
337636,Entreprise,Geoffroy BING,26.0
337637,Entreprise,Catherine PANASSIER,1.0
337638,Entreprise,Stéphane AUTRAN,1.0
337639,Entreprise,Sylvie  MAURIS-DEMOURIOUX,4.0
337640,Entreprise,Emile HOOGE,7.0
337641,Entreprise,Boris CHABANEL,21.0
337642,Entreprise,Isabelle ROUGÉ,1.0
337643,Entreprise,Caroline JANUEL,7.0
337646,Entreprise,Marianne CHOUTEAU,3.0
337647,Entreprise,Cédric POLÈRE,2.0
337648,Entreprise,Ludovic VIÉVARD,4.0
337650,Entreprise,Pierre-Alain FOUR,3.0
337655,Entreprise,Julien CASALS,1.0
337657,Entreprise,Matthieu BOURY,3.0
337659,Entreprise,Aurélien BOUTAUD,1.0
337662,Entreprise,Laure BORNAREL,1.0
337676,Entreprise,Gilles CAYUELA,2.0
337677,Entreprise,Bruno BIGOURDAN,3.0
337678,Entreprise,Abdel MOKTARI,1.0
337687,Entreprise,Anouk JORDAN,1.0
337689,Entreprise,Catherine DEBRAND,2.0
337690,Entreprise,François MAYSSAL,3.0
337692,Entreprise,Manon SCOTTO,1.0
337694,Entreprise,Julie JEAMMAUD,1.0
337695,Entreprise,Lionel GASTINE,1.0
337699,Entreprise,Natacha ISRAËL,2.0
337700,Entreprise,Sophie KELLER,16.0
337701,Entreprise,Clément JOURDAN,6.0
337702,Entreprise,Théo BATTAGLIA,2.0
337716,Entreprise,Gaspard LANDEL,1.0
337717,Entreprise,Bruno BENOIT,1.0
337740,Entreprise,Christian LEFÈVRE,2.0
337747,Entreprise,Didier CAZELLES,1.0
337748,Entreprise,Didier LIVIO,1.0
337756,Entreprise,Delphine SCIARRINO,1.0
337757,Entreprise,Ludivine SCIARRINO,1.0
337832,Entreprise,Étienne RODIN,1.0
337855,Entreprise,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,4.0
337934,Entreprise,Michel CAPRON,1.0
337935,Entreprise,Idir CHERIEF,1.0
338020,Entreprise,Alice TAGGER,1.0
338071,Entreprise,Eve DENJEAN,2.0
338085,Entreprise,Nicolas LEPRÊTRE,2.0
338169,Entreprise,Caroline MORICEAU,1.0
338170,Entreprise,Laure PERRIN-VIDOZ,1.0
338240,Finance,Geoffroy BING,2.0
338243,Finance,Sylvie  MAURIS-DEMOURIOUX,5.0
338245,Finance,Boris CHABANEL,1.0
338251,Finance,Cédric POLÈRE,1.0
338254,Finance,Pierre-Alain FOUR,1.0
338267,Finance,Claire HARPET,1.0
338282,Finance,Abdel MOKTARI,1.0
338286,Finance,Eddy MAAROUFI,1.0
338312,Finance,Gilles PINSON,1.0
338313,Finance,Deborah GALIMBERTI,1.0
338314,Finance,Rémi DORMOIS,1.0
338321,Finance,Bruno BENOIT,1.0
338326,Finance,Camille GUEZENNEC,1.0
338327,Finance,Guillaume MALOCHET,1.0
338365,Finance,Dominique LORRAIN,1.0
338459,Finance,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
338535,Finance,Thierry THEURILLAT,1.0
338536,Finance,Jean-François DRAPERI,1.0
338539,Finance,Idir CHERIEF,1.0
338541,Finance,Martine LONG,1.0
338542,Finance,Michel BOUVIER,1.0
338585,Finance,Gérard SOUSI,1.0
338646,Finance,Victor CHOMENTOWSKI,1.0
338741,Finance,Marie-Claire VILLEVAL,1.0
338742,Finance,Philippe STEINER,1.0
338844,Solidarité,Geoffroy BING,5.0
338845,Solidarité,Catherine PANASSIER,21.0
338847,Solidarité,Sylvie  MAURIS-DEMOURIOUX,6.0
338848,Solidarité,Emile HOOGE,1.0
338849,Solidarité,Boris CHABANEL,2.0
338851,Solidarité,Caroline JANUEL,2.0
338852,Solidarité,Catherine FORET,4.0
338853,Solidarité,Philippe DUJARDIN,1.0
338854,Solidarité,Marianne CHOUTEAU,1.0
338855,Solidarité,Cédric POLÈRE,10.0
338856,Solidarité,Ludovic VIÉVARD,5.0
338857,Solidarité,Pierre GROSDEMOUGE,4.0
338861,Solidarité,Nicolas NOVA,1.0
338867,Solidarité,Aurélien BOUTAUD,2.0
338870,Solidarité,Laure BORNAREL,1.0
338871,Solidarité,Claire HARPET,1.0
338873,Solidarité,Stéphane BIENVENUE,3.0
338881,Solidarité,Jean-Loup MOLIN,1.0
338886,Solidarité,Abdel MOKTARI,1.0
338887,Solidarité,Pierre MICHEL_,1.0
338888,Solidarité,Philippe GARGOV,2.0
338889,Solidarité,Margot BALDASSI,2.0
338892,Solidarité,Isabelle BARAUD-SERFATY,1.0
338893,Solidarité,David CHEVALLIER,8.0
338895,Solidarité,Anouk JORDAN,1.0
338896,Solidarité,Benjamin  PRADEL,2.0
338905,Solidarité,Frédérique SONNET,1.0
338916,Solidarité,Gilles PINSON,1.0
338917,Solidarité,Deborah GALIMBERTI,1.0
338918,Solidarité,Rémi DORMOIS,1.0
338919,Solidarité,Hubert GUILLAUD,1.0
338925,Solidarité,Bruno BENOIT,2.0
338926,Solidarité,Bruno FANTON,1.0
338930,Solidarité,Camille GUEZENNEC,1.0
338931,Solidarité,Guillaume MALOCHET,1.0
338937,Solidarité,Cyria EMELIANOFF,1.0
338944,Solidarité,Claudio BOLZMAN,1.0
338945,Solidarité,Chris OLIVIER,1.0
338950,Solidarité,Collectif ECONOMIE ET HUMANISME,1.0
338979,Solidarité,François ASCHER,1.0
339036,Solidarité,Hélène REIGNER,1.0
339049,Solidarité,Abdellatif CHAOUITE,1.0
339054,Solidarité,Anna Paula BEJA HORTA,1.0
339055,Solidarité,Joana MIRANDA,1.0
339060,Solidarité,Anne-Cécile RAGOT,1.0
339063,Solidarité,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
339065,Solidarité,Philippe JURY,1.0
339069,Solidarité,Cécile FÉRÉ,1.0
339103,Solidarité,Martin VANIER,2.0
339104,Solidarité,Martine CHANAL,1.0
339105,Solidarité,Benoit EYRAUD,1.0
339113,Solidarité,Mónica COSTA,1.0
339114,Solidarité,Paulo Manuel COSTA,1.0
339117,Solidarité,Olivier GIVRE,2.0
339140,Solidarité,Jean-François DRAPERI,1.0
339144,Solidarité,Valérie BUTHION,1.0
339147,Solidarité,Philippe CORCUFF,1.0
339148,Solidarité,Nicolas DUVOUX,1.0
339149,Solidarité,Jean-Michel BONVIN,1.0
339153,Solidarité,Eric CEDIEY,5.0
339165,Solidarité,Philippe ESTÈBE,1.0
339181,Solidarité,Manu BODINIER,1.0
339224,Solidarité,Yannick L’HORTY,1.0
339225,Solidarité,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",1.0
339250,Solidarité,Victor CHOMENTOWSKI,1.0
339257,Solidarité,Jean-Stephan CLERC,1.0
339258,Solidarité,Gilbert AUGER,1.0
339259,Solidarité,Denis CLERC,1.0
339285,Solidarité,Thomas KIRSZBAUM,1.0
339286,Solidarité,Emmanuelle SANTELLI,1.0
339289,Solidarité,Jean-Loup AMSELLE,1.0
339292,Solidarité,Cabinet TRAJECTOIRES REFLEX,1.0
339293,Solidarité,Nicolas LEPRÊTRE,1.0
339344,Solidarité,Valérie PEUGEOT,1.0
339348,Solidarité,Patrice RAYMOND,1.0
339362,Solidarité, LALCA,1.0
339384,Solidarité,David GRAND,1.0
339448,Numérique,Geoffroy BING,11.0
339449,Numérique,Catherine PANASSIER,3.0
339451,Numérique,Sylvie  MAURIS-DEMOURIOUX,5.0
339452,Numérique,Emile HOOGE,6.0
339453,Numérique,Boris CHABANEL,11.0
339455,Numérique,Caroline JANUEL,13.0
339456,Numérique,Catherine FORET,2.0
339458,Numérique,Marianne CHOUTEAU,8.0
339459,Numérique,Cédric POLÈRE,9.0
339460,Numérique,Ludovic VIÉVARD,18.0
339461,Numérique,Pierre GROSDEMOUGE,2.0
339462,Numérique,Pierre-Alain FOUR,8.0
339465,Numérique,Nicolas NOVA,16.0
339469,Numérique,Matthieu BOURY,1.0
339471,Numérique,Aurélien BOUTAUD,1.0
339478,Numérique,Anne-Caroline JAMBAUD,11.0
339480,Numérique,Emmanuel ARLOT,2.0
339484,Numérique,Bertrand LABASSE,2.0
339485,Numérique,Jean-Loup MOLIN,1.0
339492,Numérique,Philippe GARGOV,3.0
339493,Numérique,Margot BALDASSI,2.0
339494,Numérique,Eddy MAAROUFI,4.0
339496,Numérique,Isabelle BARAUD-SERFATY,1.0
339499,Numérique,Anouk JORDAN,2.0
339500,Numérique,Benjamin  PRADEL,1.0
339501,Numérique,Catherine DEBRAND,3.0
339502,Numérique,François MAYSSAL,15.0
339506,Numérique,Julie JEAMMAUD,2.0
339507,Numérique,Lionel GASTINE,2.0
339511,Numérique,Natacha ISRAËL,3.0
339512,Numérique,Sophie KELLER,5.0
339515,Numérique,Sylvie  BOUTAUDOU,1.0
339530,Numérique,Bruno FANTON,2.0
339531,Numérique,Bruno MARZLOFF,1.0
339537,Numérique,Caroline RICHEMONT,1.0
339557,Numérique,Diane SAMAMA,1.0
339558,Numérique,Roland JOUVENT,1.0
339571,Numérique,Dominique CARDON,2.0
339581,Numérique,Elisabeth PERROT,1.0
339582,Numérique,Fernand BERTEN,1.0
339590,Numérique,Jean-François ROUET,1.0
339597,Numérique,Jean-Philippe CLEMENT,1.0
339632,Numérique,Serge POUTS-LAJUS,1.0
339633,Numérique,Marielle RICHIE-MAGNIER,1.0
339643,Numérique,Thérèse LAFERRIÈRE,1.0
339656,Numérique,Boris BEAUDE,2.0
339667,Numérique,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
339714,Numérique,Patrick GUIHOT,1.0
339781,Numérique,Benoît MEYRONIN,1.0
339824,Numérique,Manuel CASTELLS,1.0
339872,Numérique,Élise HO-PUN-CHEUNG,1.0
339883,Numérique,Eve DENJEAN,6.0
339897,Numérique,Nicolas LEPRÊTRE,1.0
339919,Numérique,Arthur GRIMONPONT,2.0
339939,Numérique,Antoine COURMONT,1.0
339941,Numérique,Elise ROCHE,1.0
339942,Numérique,Guillaume SÉCHET,1.0
339943,Numérique,Emilie DEFOORT,1.0
339945,Numérique,Christine OLM,1.0
339946,Numérique,Yoan OLLIVIER,11.0
339948,Numérique,Valérie PEUGEOT,1.0
339953,Numérique,Daniel KAPLAN,1.0
339971,Numérique,Antonio A. CASILLI,1.0
339977,Numérique,Serge TISSERON,2.0
339993,Numérique,Florence ABITBOL,2.0
340052,Attractivité,Geoffroy BING,5.0
340053,Attractivité,Catherine PANASSIER,3.0
340056,Attractivité,Emile HOOGE,10.0
340057,Attractivité,Boris CHABANEL,11.0
340059,Attractivité,Caroline JANUEL,8.0
340061,Attractivité,Philippe DUJARDIN,1.0
340062,Attractivité,Marianne CHOUTEAU,5.0
340063,Attractivité,Cédric POLÈRE,4.0
340064,Attractivité,Ludovic VIÉVARD,8.0
340066,Attractivité,Pierre-Alain FOUR,3.0
340070,Attractivité,Cécile COULMAIN,1.0
340071,Attractivité,Julien CASALS,5.0
340076,Attractivité,Sandra DECELLE,3.0
340077,Attractivité,Geneviève BERNARDIN,1.0
340078,Attractivité,Laure BORNAREL,1.0
340084,Attractivité,Emmanuel ARLOT,2.0
340090,Attractivité,Paul BOINO,4.0
340091,Attractivité,Annie HONNORAT,1.0
340092,Attractivité,Gilles CAYUELA,4.0
340093,Attractivité,Bruno BIGOURDAN,6.0
340095,Attractivité,Pierre MICHEL_,1.0
340110,Attractivité,Julie JEAMMAUD,2.0
340133,Attractivité,Bruno BENOIT,1.0
340200,Attractivité,Jean-Marc BERTHET,1.0
340218,Attractivité,Laurent ARON,1.0
340219,Attractivité, LA MAISON DU FLEUVE RHÔNE,1.0
340231,Attractivité,Stéphanie BEAUCHENE,4.0
340271,Attractivité,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,17.0
340329,Attractivité, Nicole GOLANCZYK,1.0
340384,Attractivité,Franck TANNERY,1.0
340414,Attractivité,Michel RAFFIN,1.0
340422,Attractivité,Céline ROZENBLAT,2.0
340423,Attractivité,Patricia CICILLE,1.0
340442,Attractivité,Virginie MILLIOT-BELMADANI,1.0
340462,Attractivité,Gilles MARION,1.0
340656,Travail,Geoffroy BING,2.0
340657,Travail,Catherine PANASSIER,6.0
340659,Travail,Sylvie  MAURIS-DEMOURIOUX,6.0
340660,Travail,Emile HOOGE,7.0
340661,Travail,Boris CHABANEL,13.0
340663,Travail,Caroline JANUEL,5.0
340666,Travail,Marianne CHOUTEAU,1.0
340667,Travail,Cédric POLÈRE,21.0
340668,Travail,Ludovic VIÉVARD,7.0
340669,Travail,Pierre GROSDEMOUGE,4.0
340670,Travail,Pierre-Alain FOUR,2.0
340671,Travail,Brigitte YVRAY-DANGUIS,1.0
340672,Travail,Pauline KERTUDO,1.0
340673,Travail,Nicolas NOVA,1.0
340675,Travail,Julien CASALS,1.0
340676,Travail,Didier VANONI,1.0
340679,Travail,Aurélien BOUTAUD,1.0
340682,Travail,Laure BORNAREL,1.0
340697,Travail,Bruno BIGOURDAN,1.0
340702,Travail,Eddy MAAROUFI,1.0
340706,Travail,Caroline HAMON,1.0
340707,Travail,Anouk JORDAN,6.0
340709,Travail,Catherine DEBRAND,5.0
340714,Travail,Julie JEAMMAUD,5.0
340715,Travail,Lionel GASTINE,2.0
340731,Travail,Hubert GUILLAUD,1.0
340736,Travail,Gaspard LANDEL,1.0
340789,Travail,Elisabeth PERROT,1.0
340799,Travail,Jean-François TCHERNIA,1.0
340806,Travail,Jean-Yves BOULIN,1.0
340811,Travail,Jean BOISSONNAT,1.0
340875,Travail,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,9.0
340888,Travail,Gilles JEANNOT,1.0
340900,Travail,Lucie VERCHERE,1.0
340950,Travail,Léa PEYRON,1.0
340965,Travail,Eric CEDIEY,1.0
340982,Travail,John WRENCH,1.0
341037,Travail,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",1.0
341038,Travail,Patrick DESCHAMPS,1.0
341041,Travail,André GORZ,1.0
341091,Travail,Eve DENJEAN,4.0
341105,Travail,Nicolas LEPRÊTRE,1.0
341134,Travail,Marie JOMARD,1.0
341153,Travail,Christine OLM,1.0
341260,Institution,Geoffroy BING,9.0
341261,Institution,Catherine PANASSIER,9.0
341262,Institution,Stéphane AUTRAN,6.0
341263,Institution,Sylvie  MAURIS-DEMOURIOUX,4.0
341264,Institution,Emile HOOGE,2.0
341265,Institution,Boris CHABANEL,4.0
341268,Institution,Catherine FORET,6.0
341270,Institution,Marianne CHOUTEAU,2.0
341271,Institution,Cédric POLÈRE,20.0
341272,Institution,Ludovic VIÉVARD,2.0
341275,Institution,Brigitte YVRAY-DANGUIS,1.0
341283,Institution,Aurélien BOUTAUD,2.0
341284,Institution,Sandra DECELLE,2.0
341289,Institution,Stéphane BIENVENUE,1.0
341294,Institution,Florence LE NULZEC,2.0
341297,Institution,Jean-Loup MOLIN,1.0
341298,Institution,Paul BOINO,3.0
341300,Institution,Gilles CAYUELA,1.0
341301,Institution,Bruno BIGOURDAN,1.0
341303,Institution,Pierre MICHEL_,1.0
341307,Institution,Benjamin LIPPENS,1.0
341319,Institution,Lionel GASTINE,1.0
341331,Institution,Anne-Sophie GORGE,1.0
341364,Institution,Christian LEFÈVRE,1.0
341366,Institution,Collectif ECONOMIE ET HUMANISME,1.0
341367,Institution, COMMUNAUTÉ URBAINE DE LYON,1.0
341368,Institution,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",1.0
341371,Institution,Didier CAZELLES,1.0
341395,Institution,François ASCHER,1.0
341438,Institution,Sebastian ROCHE,1.0
341463,Institution,Bernard JOUVE,3.0
341479,Institution,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,4.0
341519,Institution,Martin VANIER,1.0
341561,Institution,Martine LONG,1.0
341580,Institution,Sheila ROGERS,1.0
341592,Institution,Franck TANNERY,1.0
341593,Institution,Benoît MEYRONIN,1.0
341594,Institution,Frédérique BRUYAS,1.0
341595,Institution,Bernard PELLECUER,1.0
341604,Institution,Jean-Pascal BONHOTAL,1.0
341622,Institution,Michel RAFFIN,1.0
341624,Institution,Paul MICHELET,1.0
341662,Institution,Gérard BERTOLINI,1.0
341667,Institution,COSF -  COMITÉ OLYMPIQUE SPORTIF FRANÇAIS,1.0
341668,Institution,Eurocités  EDURC,1.0
341671,Institution,Yannick BRUXELLE,2.0
341679,Institution,Jean-Marie AUZIAS,2.0
341684,Institution,Élise HO-PUN-CHEUNG,1.0
341687,Institution,Mathilde DELAMARE,1.0
341711,Institution,Sylvère ANGOT,1.0
341736,Institution,Gilbert CETTE,1.0
341751,Institution,Antoine COURMONT,1.0
341758,Institution,Yoan OLLIVIER,1.0
341759,Institution,Romain BEAUCHER,1.0
341764,Institution,Patrice RAYMOND,1.0
341769,Institution,Robert LAFORE,1.0
341770,Institution,Chtristophe CHABROT,1.0
341864,Évaluation,Geoffroy BING,2.0
341865,Évaluation,Catherine PANASSIER,2.0
341869,Évaluation,Boris CHABANEL,4.0
341871,Évaluation,Caroline JANUEL,1.0
341874,Évaluation,Marianne CHOUTEAU,1.0
341875,Évaluation,Cédric POLÈRE,6.0
341876,Évaluation,Ludovic VIÉVARD,1.0
341886,Évaluation,Quentin ZARAGORI,2.0
341887,Évaluation,Aurélien BOUTAUD,11.0
341888,Évaluation,Sandra DECELLE,1.0
341890,Évaluation,Laure BORNAREL,1.0
341899,Évaluation,Valérie PUGIN,1.0
341910,Évaluation,Eddy MAAROUFI,1.0
342023,Évaluation,(LMDE) LA MUTUELLE DES ETUDIANTS,1.0
342083,Évaluation,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,2.0
342139,Évaluation,Mélanie GAT,1.0
342250,Évaluation,Pierre WINICKI,1.0
342310,Évaluation,Olivier OULLIER,1.0
342468,Recherche,Geoffroy BING,9.0
342469,Recherche,Catherine PANASSIER,1.0
342470,Recherche,Stéphane AUTRAN,1.0
342471,Recherche,Sylvie  MAURIS-DEMOURIOUX,18.0
342472,Recherche,Emile HOOGE,2.0
342473,Recherche,Boris CHABANEL,3.0
342475,Recherche,Caroline JANUEL,12.0
342476,Recherche,Catherine FORET,11.0
342478,Recherche,Marianne CHOUTEAU,30.0
342479,Recherche,Cédric POLÈRE,3.0
342480,Recherche,Ludovic VIÉVARD,24.0
342482,Recherche,Pierre-Alain FOUR,12.0
342485,Recherche,Nicolas NOVA,1.0
342491,Recherche,Aurélien BOUTAUD,1.0
342492,Recherche,Sandra DECELLE,1.0
342494,Recherche,Laure BORNAREL,6.0
342498,Recherche,Anne-Caroline JAMBAUD,1.0
342508,Recherche,Gilles CAYUELA,4.0
342514,Recherche,Eddy MAAROUFI,2.0
342515,Recherche,Benjamin LIPPENS,2.0
342517,Recherche,David CHEVALLIER,1.0
342540,Recherche,Gilles PINSON,1.0
342545,Recherche,Adeline CHARVET,1.0
342546,Recherche,Charlotte VISAGE,1.0
342551,Recherche,Bruno MARZLOFF,1.0
342570,Recherche,Christelle MOREL-JOURNEL,1.0
342571,Recherche,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",2.0
342583,Recherche,Corinne HOOGE,1.0
342588,Recherche,Delphine SCIARRINO,1.0
342589,Recherche,Ludivine SCIARRINO,1.0
342628,Recherche,Alain HAYS,1.0
342632,Recherche,Attila BASKURT,1.0
342633,Recherche,Jean-Yves  TOUSSAINT,1.0
342646,Recherche,Sebastian ROCHE,1.0
342660,Recherche,Hélène REIGNER,1.0
342669,Recherche,Bernard CHOCAT,1.0
342687,Recherche,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,2.0
342706,Recherche,Valérie DEFOY,9.0
342845,Recherche,Pablo JENSEN,2.0
342911,Recherche,Marie Clémence LE PAPE,1.0
342912,Recherche,Maël DIEUDONNÉ,1.0
342943,Recherche,Alexandre MONNIN,1.0
343072,International,Geoffroy BING,6.0
343075,International,Sylvie  MAURIS-DEMOURIOUX,2.0
343076,International,Emile HOOGE,2.0
343077,International,Boris CHABANEL,4.0
343082,International,Marianne CHOUTEAU,2.0
343083,International,Cédric POLÈRE,4.0
343084,International,Ludovic VIÉVARD,1.0
343087,International,Brigitte YVRAY-DANGUIS,1.0
343089,International,Nicolas NOVA,2.0
343095,International,Aurélien BOUTAUD,2.0
343101,International,Stéphane BIENVENUE,6.0
343103,International,Emmanuelle LAMBREY,1.0
343115,International,Pierre MICHEL_,2.0
343126,International,François MAYSSAL,1.0
343145,International,Deborah GALIMBERTI,1.0
343153,International,Bruno BENOIT,1.0
343172,International,Claudio BOLZMAN,1.0
343175,International,"CES - CONSEIL ÉCONOMIQUE, SOCIAL",2.0
343176,International,Christian LEFÈVRE,2.0
343178,International,Collectif ECONOMIE ET HUMANISME,2.0
343185,International,Dieter GRAU,1.0
343186,International,Jessica READ,1.0
343198,International,Enrico ALLASINO,1.0
343204,International,Elinor KELLY,1.0
343205,International,Elisabeth PERROT,1.0
343209,International,Edmond HERVÉ,1.0
343240,International,Lionel ARNAUD,1.0
343255,International,Sophie DE GAILLARD,1.0
343262,International,Thomas FAIST,1.0
343269,International,Antoine FLEURY,1.0
343275,International,Bernard JOUVE,3.0
343282,International,Anna Paula BEJA HORTA,1.0
343283,International,Joana MIRANDA,1.0
343290,International,Adelina MIRANDA,1.0
343291,International,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,21.0
343303,International,Gilles GUILLOT,1.0
343308,International,Françoise SION,1.0
343321,International,Marine DOUCHY,1.0
343322,International,Elina LUMBROSO,1.0
343323,International,Marina VALENTE,1.0
343341,International,Mónica COSTA,1.0
343342,International,Paulo Manuel COSTA,1.0
343346,International,Nicolas BARRÉ,1.0
343349,International, Nicole GOLANCZYK,1.0
343367,International,Thierry THEURILLAT,1.0
343381,International,Eric CEDIEY,5.0
343386,International,Valérie SALA PALA,2.0
343392,International,Sheila ROGERS,1.0
343394,International,Surrendra SANTOKHI,1.0
343396,International,Hans WERDMÖLDER,1.0
343397,International,Andrea REA,1.0
343398,International,John WRENCH,1.0
343399,International,Joseph YACOUB,1.0
343400,International,Iván BAJOMI,1.0
343401,International,Richard TOMLINS,1.0
343412,International,Michel AGNAIEFF,1.0
343421,International,Mohamed Chérif FERJANI,1.0
343423,International,André MICOUD,1.0
343442,International,Céline ROZENBLAT,1.0
343443,International,Patricia CICILLE,1.0
343444,International,Laurent LABORDE-TASTET,1.0
343445,International,Jacques LEVY,1.0
343472,International,Elena DINGU-KYKLUND,1.0
343480,International,Eurocités  EDURC,1.0
343481,International,Charlotte RECOQUILLON,1.0
343485,International,Jean-Stephan CLERC,1.0
343493,International,Luciano LOIACONO-CLOUET,1.0
343502,International, Maryame AMAROUCHE,1.0
343503,International,Marie SENG,1.0
343504,International,Chloé SERME MORIN,1.0
343505,International,Justine SWORDY-BORIE,1.0
343506,International,Selene VILLALEJO COTA,1.0
343525,International,Giorgio   DE AMBROGIO,1.0
343541,International,Pierre DOMMERGUES,1.0
343542,International,Christine DELFOUR,1.0
343570,International,Yoan OLLIVIER,1.0
343676,Éducation,Geoffroy BING,2.0
343677,Éducation,Catherine PANASSIER,9.0
343678,Éducation,Stéphane AUTRAN,1.0
343679,Éducation,Sylvie  MAURIS-DEMOURIOUX,11.0
343680,Éducation,Emile HOOGE,4.0
343681,Éducation,Boris CHABANEL,2.0
343683,Éducation,Caroline JANUEL,6.0
343686,Éducation,Marianne CHOUTEAU,19.0
343687,Éducation,Cédric POLÈRE,5.0
343688,Éducation,Ludovic VIÉVARD,8.0
343690,Éducation,Pierre-Alain FOUR,8.0
343693,Éducation,Nicolas NOVA,1.0
343695,Éducation,Julien CASALS,1.0
343699,Éducation,Aurélien BOUTAUD,1.0
343701,Éducation,Geneviève BERNARDIN,1.0
343702,Éducation,Laure BORNAREL,2.0
343703,Éducation,Claire HARPET,2.0
343704,Éducation,Miloud LEKOUARA,1.0
343705,Éducation,Stéphane BIENVENUE,1.0
343706,Éducation,Anne-Caroline JAMBAUD,1.0
343707,Éducation,Emmanuelle LAMBREY,1.0
343711,Éducation,Valérie PUGIN,14.0
343712,Éducation,Bertrand LABASSE,2.0
343713,Éducation,Jean-Loup MOLIN,1.0
343716,Éducation,Gilles CAYUELA,6.0
343717,Éducation,Bruno BIGOURDAN,1.0
343719,Éducation,Pierre MICHEL_,2.0
343722,Éducation,Eddy MAAROUFI,1.0
343726,Éducation,Caroline HAMON,1.0
343727,Éducation,Anouk JORDAN,1.0
343729,Éducation,Catherine DEBRAND,1.0
343730,Éducation,François MAYSSAL,1.0
343735,Éducation,Lionel GASTINE,1.0
343748,Éducation,Gilles PINSON,1.0
343757,Éducation,Bruno BENOIT,1.0
343769,Éducation,Cyria EMELIANOFF,1.0
343771,Éducation,Danielle BILLY-ROUIS,1.0
343772,Éducation,Danielle COLARDYN,1.0
343773,Éducation,Claire BÉLISLE,1.0
